nombre_archivo,fecha_acta,tag,nivel,actores,facultad,extracto
Consejo Académico 300-22.pdf,2022-03-03,"Representación,Bienestar",,"Administrativos,Profesores,Estudiantes",,"a) Mesa de soluciones
La Vicerrectoría Administrativa y Financiera explicó que la mesa de soluciones será un
espacio ejecutivo integrado por: Vicerrector Administrativo y Financiero, Vicerrectora de
Investigación y Creación, Secretaria General, Director DSIT, Directora Financiera, Gerente
del Campus, Directora Administrativa, Directora de Admisiones y Registro, Directora de
Gestión Humana, Director de Planeación, Auditor, una secretaria técnica, un decano y un
estudiante. Agregó que esta mesa estará presidida por los vicerrectores y buscará articular el
trabajo de las unidades académicas y administrativas para la resolución rápida y efectiva de
situaciones coyunturales de la operación de la Universidad, a manera de piloto. El Consejo
Académico designó al decano de Arquitectura y Diseño, a la secretaria general del CIDER y
a un estudiante elegido por el CEU para integrar esta mesa."
Consejo Académico 300-22.pdf,2022-03-03,"Bienestar,Informe de gestión",,"Administrativos,Profesores,Estudiantes",,"b) Autenticación A2P
La Vicerrectoría Administrativa y Financiera recordó que, luego del ataque informático
ocurrido en 2021, la Universidad decidió implementar un sistema de doble autenticación para
acceder a los servicios informáticos que ofrece. Este proceso, incorporado por el personal
administrativo, no ha sido tan bien recibido por otros miembros de la comunidad. Por esta
razón la DSIT ha diseñado un plan de comunicación con el propósito de divulgar la
importancia de la doble autenticación para la seguridad informática de la Universidad. Este
plan inició a modo de piloto en febrero con los funcionarios administrativos, seguirá en marzo
con los profesores, continuará después de Semana Santa con los estudiantes activos y
finalizará en agosto en la inducción de estudiantes de primer semestre.
• Los miembros del Consejo comentaron que los profesores y profesoras que se encuentran
en STAI han reportado problemas con el sistema de doble autenticación. Recomendaron
buscar alternativas para los miembros de la comunidad que se encuentran fuera del país."
Consejo Académico 300-22.pdf,2022-03-03,"Infraestructura,Formación en investigación",,"Profesores,Estudiantes",,"c) Nukak y servicios al aula
La Vicerrectoría Administrativa y Financiera explicó que la Universidad cuenta con una
plataforma llamada Nukak que ofrece dos servicios: Nukak Virtual y Nukak Clases. El primero,
es un conjunto de salas virtuales para prácticas libres y cuenta con 380 escritorios y 250 licencias
de software especializado para que los estudiantes se conecten desde cualquier lugar y en
cualquier momento. El segundo, Nukak virtual y la Móvil Express, son servicios para que los
profesores reserven mediante nukakreservas.uniandes.edu.co una sala virtual para el desarrollo
de las clases y cuenta con 740 escritorios y 740 licencias de software especializado. En cuanto
a la Móvil Express explicó que un gran porcentaje de los equipos que se prestaron durante la
pandemia no han sido devueltos, y otro tanto están en mantenimiento. No obstante, afirmó que
este servicio se seguirá prestando con los equipos disponibles, y a mediano plazo se adquirirán
computadores de gama media para que desde ellos se pueda acceder a Nukak. Adicionalmente,
indicó que con el fin de extender gradualmente este servicio en Los Andes se diseñó un
cronograma que inició el pasado 1 de marzo y finalizará el 9 de mayo, con el fin de revisar y
adecuar los requerimientos de los salones para el uso de Nukak.
Por su parte, el director de la DSIT, Alejandro Segura solicitó la colaboración de los decanos y
decanas para que el proceso de adopción de este servicio mejoré en el segundo semestre del año."
Consejo Académico 300-22.pdf,2022-03-03,"Infraestructura,Inversiones,PDI",,Administrativos,,"d) Presupuesto de asignaciones
La vicerrectoría administrativa y financiera recordó que la manera de determinar el monto de
asignaciones es haciendo un cálculo de la caja disponible al final de un año, y con esa caja
se decide el monto de las inversiones del año siguiente. Para el caso del 2022, el monto
aprobado fue de 60.000 millones de pesos. Dado el buen desempeño financiero del año 2021,
el presupuesto de asignaciones se incrementó en 10.000 millones, para un total de 70.000
millones de pesos para la vigencia 2022.
Esos $70.000 millones están compuestos por $25.000 millones de opex y $45.000 millones
de capex. En este último hay más libertad porque el capex de las asignaciones no afecta el
PyG del año en curso. Dado que el Comité Directivo es el que aprueba el presupuesto y por
ende el Ebitda, estas cifras están atadas a una aprobación estatutaria que se debe cumplir."
Consejo Académico 300-22.pdf,2022-03-03,PDI,,Administrativos,"Artes y humanidades,Ingeniería","a) Próximos programas de desarrollo de las facultades
La vicerrectora académica (e) indicó que la Facultad de Artes y Humanidades y la Facultad
de Ingeniería presentarán sus PDF en la próxima sesión ordinaria de este Consejo."
Consejo Académico 300-22.pdf,2022-03-03,"PDI,Oferta virtual,Oferta cursos",,"Administrativos,Profesores",,"b) Cursos virtuales y blended para pregrado
Acorde a lo consignado en el PDI, respecto al campus virtual y la iniciativa institucional de
transformación digital, la vicerrectora académica (e) solicitó a los decanos postular los cursos
de la cartelera intersemestral que puedan ofrecerse en modalidad virtual o blended. La
convocatoria será enviada por Conecta-TE a las unidades. Agregó que con el aprendizaje
obtenido durante la pandemia, algunos cursos podrán adaptarse más rápido a alguna de estas
modalidades (cursos virtuales mejor calificados en la encuesta de percepción), mientras que
otros requerirán mayor apoyo de Conecta-TE.
Por su parte, la rectora (e) aclaró que en una próxima sesión del Consejo Académico se
presentará una reflexión curricular sobre los cursos virtuales y blended de periodos regulares
no intersemestrales. En ese caso, el cambio de modalidad se hará inicialmente a modo de
piloto en los cursos introductorios. El cambio de modalidad en los cursos introductorios será
financiado por el Laboratorio Digital de la Universidad, y no tendrá costo para las facultades."
Consejo Académico 300-22.pdf,2022-03-03,Evaluación curricular,,"Profesores,Estudiantes,Egresados",Ciencias sociales,"c) Reforma al pregrado en Lenguas y Cultura
La directora del pregrado en Lenguas y Cultura, Tatjana Louis, explicó que este programa tiene
como lenguas principales inglés, francés y alemán, así como tres concentraciones y seis
opciones de segunda lengua. En cuanto a la reforma, explicó que los siguientes aspectos del
programa se mantienen: (i) estructura general; (ii) 128 créditos totales; (iii) duración de 16
semanas en los cursos y (iv) examen de final de carrera. No obstante, algunas modificaciones
que surgieron a partir del proceso de reacreditación son:
✓ Intensidad horaria: en la actualidad los cursos de lengua principal tienen una duración
de 4.5 horas semanales. Se propone una dedicación semanal de (i) 7,5 horas del primer al
cuarto semestre y (ii) 6 horas del sexto al octavo semestre. Esto, con el fin de mejorar la
preparación en el nivel de suficiencia en la lengua principal de estudio de los estudiantes.
✓ Examen diagnóstico: se plantea realizar a mitad de carrera para asegurar el aprendizaje
de la lengua principal.
✓ Clase optativa: se sugiere ofrecer esta oportunidad a los estudiantes para brindar mayor
flexibilidad en las concentraciones de la malla curricular.
✓ Rediseño de cursos: se propone rediseñar (i) cursos del área de fundamentación para
fortalecer los ejes transversales del programa; y (ii) cursos del área de pedagogía para
perfilar mejor los aportes del programa a la enseñanza de las lenguas extranjeras.
✓ Redistribución de créditos en la opción de grado: durante el séptimo semestre el curso
Diseño de trabajo de grado será de dos créditos para todas las concentraciones y en
octavo semestre la opción de grado será de 6 créditos. No aplica para coterminal.
Luego, la directora del pregrado en Lenguas y Cultura presentó un ejemplo de los cambios
señalados anteriormente en una malla curricular con francés como lengua principal y una
concentración en estudios culturales. De manera análoga, describió a modo general el perfil
del egresado del programa e identificó las competencias transversales de la Universidad en
la malla curricular (competencia comunicativa, pensamiento crítico, competencia ética,
trabajo colaborativo). También explicó las estrategias internas y externas diseñadas para
asegurar el aprendizaje de los estudiantes en el programa.

El Consejo Académico aprobó la reforma al pregrado en Lenguas y Cultura, así como el
régimen de transición planteado. (Resolución 100)"
Consejo Académico 300-22.pdf,2022-03-03,"Ajustes Administrativos,Informe de gestión",,Administrativos,,"d) Informe del Centro de Ética Aplicada
La vicerrectora académica (e) informó que Juny Montoya, directora del Centro de Ética
Aplicada, CEA, fue renovada en su cargo por dos años a partir del 15 de febrero. Asimismo,
destacó los excelentes resultados que obtuvo en su evaluación 360 y posteriormente le dio la
palabra para presentar su informe de gestión.
La directora del Centro de Ética Aplicada inició su presentación mencionando los logros
acumulados de su Centro en los últimos años, continuó con su informe de gestión y finalizó
con las perspectivas en el mediano plazo."
Consejo Académico 300-22.pdf,2022-03-03,"Bienestar,Educación continua,Politicas Academicas",,"Profesores,Estudiantes,Administrativos",,"d) Informe del Centro de Ética Aplicada
✓ Logros acumulados: los ámbitos de actuación del CEA se dan desde la docencia, la
investigación, la cultura institucional y la proyección social.
o Docencia: transversalización de la ética en el currículo, alrededor de 31 desempeños
agrupados como competencias éticas y ciudadanas. Mostró los resultados históricos de
las encuestas de cursos épsilon, el acumulado de profesores y cursos épsilon, las cifras
de formación del curso cómo incluir la ética en la formación universitaria, los de cursos
de ética aplicada que se ofrecen en Uniandes, los talleres de ética para estudiantes e hizo
referencia a la comunidad épsilon que se reúne cuatro veces al semestre. Con todo lo
anterior se ha impactado a un estimado de 6.840 estudiantes.
o Investigación: en este aspecto las actividades desarrolladas por el CEA están
relacionadas con proyectos de investigación, el Comité de Ética de la Investigación,
ponencias, proyectos institucionales, conferencias magistrales, publicaciones, reuniones,
direccionamiento en trabajos de grado, eventos académicos y proyectos entre unidades.
o Comunidad y cultura institucional: fomentar una cultura institucional de integridad
por medio del Comité MAAD, el Comité de Integridad, reuniones en la Universidad,
talleres con administrativos, la presentación del CEA en Uniandes y eventos académicos.
o Proyección social: se ha impactado a profesores de otras universidades a través del
curso de formación de profesores ofrecido desde Educación Continua, en el que se
integra la ética a los cursos. Importante el liderazgo del CEA en el Congreso de Agenda
Ética y Desarrollo Sostenible, en cuyo contexto se publicó la cartilla de herramientas
para la enseñanza de la ética en Globethics y la participación en el programa de radio El
Puente en Casa de Uniminuto Radio, entre otros."
Consejo Académico 300-22.pdf,2022-03-03,"PDI,Impacto Social,Bienestar,Informe de gestión",,"Estudiantes,Profesores",,"d) Informe del Centro de Ética Aplicada
✓ Informe de gestión: entre 2019 y 2021 el trabajo del CEA estuvo enmarcado en los tres los
sueños del PDI, cada uno relacionado con un ámbito de actuación y con sus respectivas
actividades e indicadores. En el primer sueño “una universidad que transforme vidas y
contribuya, de esta manera, a la transformación de la sociedad” destacó el apoyo a los
programas para asegurar la transversalidad de la formación ética en las reformas
curriculares; la ampliación del componente de formación ética en los cursos disciplinares;
la formación de los profesores en la pedagogía de la ética, en la ética dentro del ámbito
académico; el acompañamiento pedagógico a los profesores para promover la enseñanza y
el aprendizaje de la ética en sus estudiantes, las comunidades de aprendizaje y el
acompañamiento en la virtualidad para lograr mayor alcance y efectividad. En el segundo
sueño “una universidad que impulse el bienestar de todos sus integrantes, el pluralismo, la
equidad de género y la diversidad” sobresale la formación de los empleados en deliberación
ética para la toma de decisiones en el ámbito profesional; la conformación y participación
en el comité de integridad y el rediseño de las actividades de inducción a estudiantes, en
asocio con la Decanatura de Estudiantes y la Ombudsperson. En el tercer sueño “una
universidad que trabaje para lograr un impacto significativo en la generación de
conocimiento, la sostenibilidad, el debate democrático, las propuestas de reforma y la
construcción de narrativas esperanzadoras e incluyentes” resaltó el compartir de la
reflexión ética uniandina con comunidades externas y diseminar buenas prácticas de
formación ética a través de las redes en las que participa. Para finalizar, se presentaron las
cifras del número de personas que durante el periodo en revisión ha impactado el CEA en
materia de docencia, proyección social y cultura institucional."
Consejo Académico 300-22.pdf,2022-03-03,"Informe de gestión,Bienestar,PDI",,"Profesores,Estudiantes",,"d) Informe del Centro de Ética Aplicada
✓ Perspectivas en el mediano plazo: los compromisos que implican un mayor reto para el
CEA en el mediano plazo son (i) acompañar a los programas académicos para promover
la transversalidad de la formación ética; (ii) consolidar una cultura de la integridad y (iii)
diseminar buenas prácticas de formación ética a nivel nacional y regional, cada uno de
ellos enmarcado en los sueños del PDI. De igual forma, puso de presente que el gran reto
institucional es lograr que la ética sea el lenguaje de la Universidad."
Consejo Académico 300-22.pdf,2022-03-03,"Estatuto profesoral,Representación",,Profesores,,"e) Representación profesoral
Los representantes profesorales informaron que algunos profesores consideran que la elección
de representantes en las facultades no cumple con las condiciones de voto directo y periodos
de un año, tal como quedó consignado en los Estatutos. En este contexto solicitaron la ayuda a
la rectoría para consolidar las fechas en las que cada facultad eligió sus representantes, con el
fin proponer una metodología que permita organizar institucionalmente la convocatoria y la
elección de profesores en fechas específicas."
Consejo Académico 300-22.pdf,2022-03-03,Estatuto profesoral,,Profesores,Ingeniería,"f) Postulación José Tiberio Hernández como profesor honorario
La decana de Ingeniería presentó la postulación del profesor José Tiberio Hernández como
profesor honorario, por su destacada trayectoria en esa Facultad donde se ha desempeñado
como decano, vicedecano de pregrado, director del Departamento de Ingeniería de Sistemas
y Computación, y profesor del mismo departamento. Con el fin de estudiar la candidatura y
hacer una recomendación a este Consejo, se designó una comisión conformada por el
vicerrector administrativo y financiero, el decano de Ciencias Sociales, la decana de
Ingeniería, la decana de Medicina y la directora del Centro de Ética Aplicada."
Consejo Académico 300-22.pdf,2022-03-03,"Internacionalización,Promoción investigación",,Profesores,Economía,"La decana de Economía informó que su facultad aprobó los siguientes dos STAI:
1) La profesora Jimena Hurtado fue aceptada para el periodo académico 2022-20 como
Visiting Scholar del Center for the History of Political Economy, de la Universidad de
Duke. Durante su visita propone (i) ordenar, catalogar y avanzar en la producción de
piezas informativas sobre la consolidación de la tecnocracia económica colombiana,
así como trabajar en otro manuscrito publicable sobre el mismo tema en colaboración
con Andrés Álvarez, Carlos Caballero y Andrés Mauricio Guiot-Isaac; (ii) aprovechar
su estancia para fortalecer su trabajo como co-editora del Journal of the History of
Economic Thought (JHET). Añadió que también fue invitada a visitar el centro de
investigación CLERSE de la Universidad de Lille durante una semana
2) El profesor asociado Rachid Laajaj propone consolidar algunas investigaciones
pendientes relacionadas con la adopción de la tecnología en la agricultura, así como
aprovechar la disponibilidad de tiempo para abrir nuevas áreas de investigación, en
particular, sobre la relación entre altruismo y desarrollo. El STAI del profesor Laajaj se
llevará a cabo en el King Center on Global Development de la Universidad de Stanford,
durante el periodo académico 2023-10."
Consejo Académico 300-22.pdf,2022-03-03,"PDI,Impacto Social",,Administrativos,,"La vicerrectora académica (e) reiteró que las solicitudes de ETIs se recibirán hasta el mes
de mayo, recordó que no existe un formato específico para hacer la solicitud y que deberán
ser enviadas por el decano o la decana de cada facultad."
Consejo Académico 300-22.pdf,2022-03-03,Reglamentos,,Estudiantes,,"Este Consejo revisó la solicitud de la estudiante Laura Camila González Quintero sobre
la posibilidad de cambiar la vigencia de la sanción impuesta en la sesión 299-22, y decidió
confirmar la sanción de expulsión con efecto inmediato, de acuerdo con lo dispuesto en
el artículo 123 del RGEPr. (versión 2021)."
Consejo Académico 309-22.pdf,2022-06-30,"PDI,Informe de gestión",,,,"Informe de la rectora

a. Ejercicio de alineación estratégica

La rectora informó que con el objetivo de programar un taller de alineación estratégica entre
las unidades académicas y la administración central, el consultor de la firma Proa Consulting,
Fernando Rey, acompañará la presente sesión para hacer un ejercicio de observación. Se
espera que el taller se lleve a cabo durante el segundo semestre del año con los miembros de
este Consejo."
Consejo Académico 309-22.pdf,2022-06-30,"Admisión,Informe de gestión,Posicionamiento",,Estudiantes,,"Informe de la rectora

b. Primer informe del proceso de admisiones 2022-20

La rectora presentó el primer informe de inscritos, admitidos y matriculados para el periodo 2022-20, con corte al 9 de junio de 2022. Explicó que hubo un total de 4.919 inscritos, lo que representó un incremento del 14% respecto al periodo 2022-10. Se admitieron 3.638 aspirantes, 1.324 pagaron confirmación de matrícula y 837 ya se matricularon. De acuerdo con estas cifras se proyecta, por probabilidad histórica, que al cerrar el proceso de
admisiones haya entre 1.466 y 1.677 matriculados para el segundo semestre. La rectora opinó, que el escenario para el periodo 2022-20 pareciera optimista, porque estos datos representan sólo el primer cierre de cinco cierres de pago que van hasta final de julio. De igual forma, precisó que (i) el informe presentado no incluye estudiantes del programa Generación E; (ii) el número total de matriculados para el segundo semestre estará consolidado a finales de julio y; (iii) el detalle por facultad se enviará a cada decano(a).

Por último, la rectora explicó que para apalancar este proceso se creó una línea de crédito a corto plazo, que consiste en pagar una cuota inicial del 25% de la matrícula y financiar el 75% restante en 5 cuotas mensuales iguales, sin intereses. Para solicitar esta línea de crédito se requiere que los ingresos familiares sean inferiores a 20 millones de pesos y que firmen padre y madre del estudiante sin necesidad de un codeudor adicional. Este crédito ya se está implementado y a la fecha lo han tomado 15 estudiantes.

Los miembros del Consejo hicieron las siguientes sugerencias:
• Revisar el algoritmo de la Facultad de Medicina en el nuevo proceso de admisión, porque
esta facultad perdió un número significativo de admitidos en este primer corte, al parecer
por las condiciones exigidas.
• Estudiar la posibilidad de hacer los ajustes pertinentes al nuevo proceso de admisión, de
acuerdo con las limitaciones que algunas facultades han identificado.

La presentación completa sobre el primer informe de admisiones se anexa a la presente acta."
Consejo Académico 309-22.pdf,2022-06-30,Ajustes Administrativos,,"Profesores,Administrativos,Otros empleados",,"Informe de la rectora

c. Revisión del Reglamento Interno de Trabajo
La rectora informó que se viene adelantando una revisión del Reglamento Interno de Trabajo
para incorporar lo formativo, lo pedagógico y las conductas MAAD en el proceso
disciplinario, tal como se hizo con el régimen disciplinario de estudiantes. En consecuencia,
manifestó que se vio la necesidad de conformar una asamblea con diferentes estamentos de
la Universidad, para verificar los avances de esta revisión. La asamblea está integrada por:
las vicerrectorías Académica, Administrativa y Financiera, y de Investigación y Creación;
dos decanos; dos profesores; la Directora del Centro de Ética Aplicada, dos empleados
administrativos y la rectora. De igual forma, estarán presentes la Directora de Gestión
Humana y los profesores Ricardo Molina y Ricardo Posada.

En cuanto a los empleados administrativos, la rectora sugirió a Juana Rey y Ana Carolina
Álvarez, puesto que ellas fueron elegidas por votación para el Comité de Convivencia
Laboral. Igualmente, indicó que consultará a los actuales representantes profesorales para
coordinar la elección de los profesores que integrarán la asamblea.

Los miembros del Consejo estuvieron de acuerdo con la propuesta e hicieron los siguientes
comentarios y sugerencias:

• Incorporar a la asamblea a un integrante del Comité MAAD y entrevistar al Auditor Interno.
• La Directora de la Escuela de Gobierno y el Decano de Educación serán los decanos que
integrarán la asamblea.
• La Facultad de Ingeniería se ofreció a ayudar en el diagnóstico y la identificación de
problemas del actual proceso disciplinario, dada su experiencia en esta materia.

La rectora estuvo de acuerdo con los comentarios y manifestó que esta revisión también
servirá para ajustar el Estatuto Profesoral."
Consejo Académico 309-22.pdf,2022-06-30,"Estructura Interna,Informe de gestión",,,,"Informe de la rectora

d. Nueva estructura organizacional
La rectora informó que el pasado 24 de junio el Comité Directivo aprobó la nueva estructura
organizacional de la Universidad, la cual surgió como respuesta a los nuevos retos que debe enfrentar la institución. Al respecto, manifestó que este rediseño organizacional tuvo como
principios orientadores (i) simplificar y depurar la estructura; (ii) lograr mayor agilidad y
eficiencia al eliminar capas innecesarias y reducir reportes directos en cabeza de las
vicerrectorías; (iii) rediseñar algunas unidades según las nuevas necesidades de la
institución; (iv) priorizar nuevos proyectos estratégicos de la Universidad; (v) fortalecer las
capacidades de las facultades en áreas estratégicas de la Universidad en los próximos años;
y (vi) lograr mayor innovación en ciertas áreas permitiendo mayor flexibilidad. Con esto en
mente, la rectora presentó los siguientes cambios en la estructura de la Universidad:

 Rectoría: (i) se oficializa en la estructura organizacional el área de Transformación
Digital, que contará con un Director General y tendrá a cargo un asesor de Arquitectura
Institucional y al grupo de la Clínica de Diseño dedicado a la transformación digital; (ii)
se crea la unidad de Relacionamiento que estará compuesta por la Dirección de
Filantropía, el grupo a cargo del relacionamiento con egresados, una infraestructura de
servicios administrativos y de Información, y el Centro de Trayectoria Profesional; (iii)
se sustituye la Dirección de Posicionamiento por la nueva Dirección de Comunicaciones;
y (iv) se va a investigar cómo opera la figura de la Ombudsperson en otras organizaciones
antes de hacer cambios en esta.

 Vicerrectoría Académica: (i) se crea la Dirección de Desarrollo e Innovación
Pedagógica y Curricular que estará al frente de las labores que hoy ejecuta el Centro de
Enseñanza y Aprendizaje. De esta dirección dependerán el Centro de Ética Aplicada, el
Centro de Español y Conecta-TE; (ii) la Dirección de Admisiones y Registro se divide en
dos: Dirección de Admisiones y Apoyo Financiero, y la Dirección de Registro; (iii) se
incluirá el Instituto Técnico y Tecnológico cuando adquiera personería jurídica, mientras
tanto seguirá adscrito a la Rectoría.

 Vicerrectoría de Investigación y Creación: se incorpora la Dirección del Sistema de
Bibliotecas, que estaba adscrita a la Vicerrectoría Académica.

 Vicerrectoría Administrativa y Financiera: se incorporan la Jefatura de Negocios
Institucionales, y la Dirección de Gestión Humana y Desarrollo Organizacional. Estas
unidades estaban adscritas, antes del rediseño, a la Vicerrectoría de Desarrollo y
Egresados y la Rectoría, respectivamente.

 Vicerrectoría de Desarrollo y Egresados: esta vicerrectoría se elimina.

Por último, la rectora consideró que el proceso de reestructuración tardará al menos seis
meses porque se quiere hacer de manera rigurosa. La transición estará a cargo de las
direcciones de Planeación y de Gestión Humana, en colaboración con los vicerrectores y
directores a cargo de cada una de las unidades en las que se aprobó un cambio significativo.
Los vicerrectores y la rectora estarán a cargo de hacer esta presentación detallada dentro de
sus respectivas unidades en el transcurso de las próximas semanas.

La presentación completa sobre la nueva estructura organizacional de la Universidad se
anexa a la presente acta."
Consejo Académico 309-22.pdf,2022-06-30,Estatuto profesoral,,Profesores,,"Informe de la rectora

e. Modificación de la Política de Vinculación de Docentes Extranjeros

La directora de Gestión Humana y Desarrollo Organizacional, Karina Ricaurte, indicó que
la Política de Vinculación de Docentes Extranjeros fue creada en el año 2003 con base en
la normatividad de la época y las necesidades de las unidades académicas respecto a su
planta profesoral. Por consiguiente, en la actualidad la oferta económica que las facultades
hacen a estos profesores depende del presupuesto de la unidad, lo que ha dificultado su
contratación porque no es posible ofrecer un paquete mínimo de beneficios.

Por lo anterior, se sugirió hacer los siguientes cambios: (i) denominar la política como Directriz
de contratación de profesores de planta extranjeros y colombianos residentes en el exterior,
de acuerdo con la normatividad institucional; (ii) definir un paquete mínimo de beneficios para
que la facultad tenga flexibilidad en la oferta laboral y pueda atraer el talento académico que
requiere; (iii) ajustar la directriz a la normatividad legal vigente relacionada con la situación
migratoria de extranjeros; y (iv) incluir a colombianos residentes en el exterior que lleven al
menos cinco años continuos fuera del país y que no hacían parte de la política anterior.
En suma, esta directriz aplicaría para colombianos residentes en el exterior con cinco años
continuos fuera del país y, para los extranjeros que se vinculen como profesores o docentes
de la Universidad mediante contrato de trabajo de planta. En efecto, no estarían sujetos a
esta política los extranjeros y colombianos residentes en Colombia, los extranjeros que sean
contratados para actividades de naturaleza civil, los profesores extranjeros de cátedra ni los
cargos administrativos. Los ajustes generales de la directriz son:

Los miembros del Consejo celebraron la actualización de la directriz e hicieron las
siguientes sugerencias y comentarios:

• Dejar claro que los beneficios estipulados en la directriz corresponden a la oferta mínima
que puede ofrecer una facultad. De igual forma, hacer explicito que las facultades pueden
ofrecer otros beneficios de acuerdo con sus posibilidades.
• Detallar el tipo de contrato (término fijo o indefinido) que tendría un profesor extranjero
o un colombiano residente en el exterior que sea contratado, de acuerdo con las categorías
del ordenamiento establecidas en el Estatuto Profesoral.
• Incluir que las facultades puedan, de manera opcional, asumir los costos de retorno del
profesor a su país de origen. De igual forma, precisar que la Universidad asume el regreso
de los profesores extranjeros dentro de los 30 días posteriores a su vinculación, siempre
y cuando se cumplan las causales estipuladas en la ley.

La rectora le solicitó a la Directora de Gestión Humana y Desarrollo Organizacional, incluir
en la versión final de la Directriz, los comentarios realizados durante esta sesión. Además,
manifestó que las facultades pueden ofrecer otros beneficios, pero es necesario que las
propuestas sean revisadas previamente por esa Dirección.

La presentación completa sobre la propuesta de modificación a la Política de Vinculación
de Profesores Extranjeros se anexa a la presente acta.

"
