nombre_archivo,fecha_acta,tag,nivel,actores,facultad,extracto
Acta Consejo Académico 231-19,2019-07-04,Reglamentos,Pregrado,Estudiantes,,"El Consejo Académico dio su visto bueno a la modificación de los artículos 74 al 86 del RGEPr, referentes a la prueba académica. La entrada en vigencia y el régimen de transición será definido por la Vicerrectoría Académica en conjunto con la Dirección Jurídica. "
Acta Consejo Académico 231-19,2019-07-04,Reglamentos,Posgrado,Estudiantes,Arquitectura y Diseño,"a.	Reglamento de Apoyo Financiero a la Excelencia Académica de Maestría de la Facultad de Arquitectura y Diseño
Hernando Barragán, decano de Arquitectura y Diseño, presentó para aprobación del Consejo Académico el Reglamento de Apoyo Financiero para la Excelencia Académica de Maestría de la Facultad de Arquitectura y Diseño, que tiene como objetivo establecer los lineamientos para la selección de los mejores estudiantes de maestría que opten por la beca a la excelencia académica. 

Precisó que este Reglamento aplica para la asignación de Becas con recursos internos de la Facultad de Arquitectura y Diseño a estudiantes de posgrado de excelentes calidades académicas y que demuestren necesidad económica manifiesta. Cuando se trate de recursos externos, se deberán contemplar los requisitos, procedimiento y cronograma establecidos en el Convenio particular con la entidad externa."
Acta Consejo Académico 231-19,2019-07-04,Reglamentos,Posgrado,Estudiantes,Gobierno,"b.	Reglamento de Apoyo Financiero a la Excelencia Académica de Maestría de la Escuela de Gobierno. 
María Margarita Zuleta, directora de la Escuela de Gobierno, presentó para aprobación del Consejo Académico, el Reglamento de Apoyo Financiero a la Excelencia Académica de Maestría de la Escuela de Gobierno, que tiene como objetivo establecer los lineamientos para la selección de estudiantes de maestría con vocación de servicio público, que opten por la beca a la excelencia académica. Resaltó que dentro de los criterios de adjudicación se considerará la diversidad, el género y el lugar de procedencia. Agregó que estas becas se plantean como fondo de préstamos condonables y dentro de los criterios de condonación se establece el impacto positivo en la administración pública. "
Acta Consejo Académico 231-19,2019-07-04,Reglamentos,Posgrado,Estudiantes,Otras,"c.	Reglamento de Apoyo Financiero a la Excelencia Académica de Posgrados del Centro Interdisciplinario de Estudios sobre Desarrollo – CIDER. 
Esmith Carreño, Secretaria General del Cider, presentó para aprobación del Consejo Académico el Reglamento de Apoyo Financiero a la Excelencia Académica de posgrados del Cider, que tiene como objetivo brindar posibilidades de estudio a estudiantes de excelencia y también que las tesis y trabajos de grado de los estudiantes contribuyan al logro de los objetivos estratégicos de la Universidad y del Cider."
Acta Consejo Académico 231-19,2019-07-04,Bienestar,"Pregrado,Posgrado","Estudiantes,Profesores,Administrativos",,"5.        Las relaciones sentimentales en contexto de subordinación y el acoso sexual en la Universidad

El Vicerrector Académico recordó que se conformó un Comité para tratar el asunto y en él se generó un documento, previamente circulado entre los miembros de este Consejo, que tiene como objetivo estimular una reflexión en las unidades alrededor del tema. Se espera que las facultades convoquen a reuniones en las que participen los profesores, los representantes de los estudiantes y representantes del personal administrativo, y a partir de ellas, cada facultad/departamento consolide un documento que refleje la discusión que se dio en los encuentros con los participantes, que incluya sugerencias para abordar el tema en la Universidad. 

Servirán como insumos para la reunión, la lectura previa del protocolo MAAD de todos integrantes de la reunión y las preguntas orientadoras que contiene el documento.  

Juana Hoyos, jefe curricular de la Vicerrectoría Académica, leyó las preguntas orientadoras que se proponen en el documento, a saber: 

1. ¿Cuáles son los elementos que hacen que las relaciones entre directivos, profesores y estudiantes impliquen subordinación?
2. ¿Cuáles son los elementos que hacen que las relaciones entre directivos, profesores y personal administrativo impliquen subordinación?
3. ¿Qué otras relaciones de subordinación se pueden identificar en el contexto de la universidad?
4.. ¿La condición de subordinación qué implicaciones tiene y qué limitaciones impone en las relaciones e interacciones entre estudiantes, profesorado y personal administrativo?
5. ¿Qué procedimientos o acciones debe tener la Universidad para hacer respetar esas limitaciones y para garantizar la equidad de género, el bienestar y cuidado de las personas involucradas?
6. ¿Cuáles son las características de un ambiente que promueva la equidad de género, el bienestar y el cuidado?
7. ¿Cuál es el rol de los diferentes integrantes de la comunidad (profesores, estudiantes y personal administrativo) para garantizar esos ambientes en el aula y por fuera de ella? 
8. ¿Por qué la Universidad se está haciendo estas preguntas?
9. ¿Cuál es la utilidad del protocolo MAAD en contextos de subordinación?"
Acta Consejo Académico 231-19,2019-07-04,Bienestar,"Pregrado,Posgrado","Estudiantes,Profesores,Administrativos",,"El Consejo Académico acordó que las unidades convocaran a reuniones, en las que participen los profesores, los representantes de los estudiantes y representantes del personal administrativo, para reflexionar sobre las relaciones sentimentales en contexto de subordinación y el acoso sexual en la Universidad. Cada unidad hará la convocatoria en los términos que considere adecuados y escogerá autónomamente las preguntas y metodología para desarrollar la discusión. Se aclaró que la preguntas que se enuncian en el documento discutido en la presente sesión son meramente orientadoras. "
Acta Consejo Académico 231-19,2019-07-04,Cambios administrativos,"Pregrado,Posgrado","Estudiantes,Profesores,Administrativos",,"Mónica Pachón, profesora del Departamento de Diseño, presentó para visto bueno del Consejo, la Directriz sobre Salidas del Campus y el Protocolo de Seguridad, documentos elaborados por el Comité Operativo de Salidas del Campus, dirigido y operado por la Decanatura de Estudiantes y por la Vicerrectoría de Investigación y Creación. Dividió su presentación así: 

a.	Antecedentes 
•	El curso de salidas del campus está en operación desde el 2015-2. 
•	Todos los estudiantes tienen como requisito hacer el curso de Sicua plus: Gestión de Riesgos en salidas del campus al ingresar a primer semestre en la Universidad. 
•	Se creó el protocolo de seguridad y el reglamento de salidas del campus. 
•	Se ejecutó y puso en marcha la solución por parte de la DSIT para reportar las salidas del campus.

b.	Medidas tomadas por el Comité Operativo de Salidas del Campus

•	Actualización del curso virtual de salidas del campus que consistió en una actualización de contenidos, generación de un banco de preguntas, inclusión del módulo de violencia sexual y de autocuidado (avanzado) y una traducción del curso a inglés para poderlo implementar con los estudiantes internacionales (Recursos del PDI en proceso de ejecución a Dic 2019).
•	Se realizó un desarrollo en la plataforma, el cual se va a lanzar y socializar en el segundo semestre de 2019 con las mejoras propuestas luego de realizar varias pruebas de usuario.
•	Se planteó la necesidad de reformar el reglamento y el protocolo de seguridad, para responder mejor a las necesidades y uso de la comunidad uniandina.


c.	Modificaciones propuestas al Reglamento de Salidas del Campus y al Protocolo de Seguridad. 
La primera modificación consiste en convertir el Reglamento de Salidas del Campus en una Directriz. Además, propone cambiar el servicio por tipo de salida del campus para optimizar tiempos de respuesta. Así, crea dos tipos de salidas de campo que se clasifican según el nivel de riesgo que representa para los estudiantes. Las que no representan riesgo alguno se autorizan automáticamente, y las demás deben esperar a la autorización del Departamento Médico, Seguridad y Salud en el Trabajo y el Departamento de Seguridad y Servicio Básicos.

Los dos tipos de salidas del campus se dividen así:  

•	Salidas académicas o de representación: son aquellas en donde los estudiantes realizan una visita institucional guiada a unas instalaciones, organización, empresa, como un ejercicio que complementa la enseñanza en el aula. Estas visitas pueden ser de igual forma para representar la universidad en algún evento deportivo, cultural o académico. Generalmente estas ocurren en el perímetro urbano y se consideran de riesgo mínimo y controlado para sus participantes. La aprobación de estas salidas es de carácter automático y se puede reportar la salida hasta dos días antes. Se reciben unas recomendaciones generales. 
•	Salidas de investigación: Se realizan fuera del campus; son actividades en terreno, que ofrecen la oportunidad de ampliar los conocimientos y habilidades adquiridos de forma teórica a partir de la observación de los objetos de estudio de primera mano, que puede incluir la participación en actividades de aprendizaje y que en ocasiones tienen como objetivo la recolección de información/muestras para desarrollar un proyecto de investigación. Estas salidas varían en su nivel de riesgo para los participantes de la comunidad universitaria como del hábitat receptor en el que se desarrollan las actividades. Estas salidas se deben reportar con 7 días de anticipación y la decisión final sobre sí se lleva a cabo o no la salida depende del concepto emitido por el Departamento Médico, Seguridad y Salud en el Trabajo y el Departamento de Seguridad y Servicio Básicos. "
Acta Consejo Académico 231-19,2019-07-04,Cambios administrativos,"Pregrado,Posgrado","Estudiantes,Profesores,Administrativos",,El Consejo Académico dio su visto bueno a la Directriz sobre Salidas del Campus y Protocolo de Seguridad. 
Acta Consejo Académico 231-19,2019-07-04,Reglamentos,Pregrado,Estudiantes,,"María Teresa Tobón, secretaria General, presentó para visto bueno del Consejo la modificación del artículo 134 del Reglamento General de Estudiantes de Pregrado, que consiste en establecer que los estudiantes sólo pueden participar en la opción de práctica formativa una sola vez. En el evento en el que reincida en la comisión de la falta, su proceso continuará a través del proceso disciplinario. "
Acta Consejo Académico 231-19,2019-07-04,Reglamentos,Pregrado,Estudiantes,,El Consejo Académico dio su visto bueno al a modificación del artículo 134 del RGEPr. 
Acta Consejo Académico 231-19,2019-07-04,Estatuto profesoral,,Profesores,Administración,"El Vicerrector Académico indicó que la Facultad de Administración postuló a Marco Palacios como profesor honorario de la Universidad. De conformidad con el literal E del Estatuto Profesoral, las postulaciones a profesor honorario deberán ser presentadas por los decanos al Consejo Académico de la Universidad, el cual designará una comisión que se encargará de estudiarlas y emitir una recomendación al Consejo Académico, por lo que invitó a los miembros del Consejo que así lo deseen, a conformar dicha comisión. 

La comisión quedó conformada por Hugo Fazio, Eduardo Escallón y María Margarita Zuleta. "
Acta Consejo Académico 231-19,2019-07-04,Evaluación curricular,Pregrado,,,"El Vicerrector Académico informó que en el MEN se ha agilizado el proceso de aprobación de los programas reformados y a la fecha se han aprobado los programas de Arquitectura, Diseño, Química, Microbiología, Ciencia Política e Historia. Les solicitó a las unidades llevar acabo con prontitud los ajustes que se requieran para que estos programas puedan entrar en vigencia. "
Acta Consejo Académico 231-19,2019-07-04,Ajustes Administrativos,,"Estudiantes,Profesores,Administrativos",,"El Vicerrector Académico informó que el Comité Directivo renovó los nombramientos de Edgar Vargas, como profesor miembro del Consejo Académico, y de Mauricio Nieto, como profesor invitado, por un periodo de un año, a partir del 1 de julio de 2019. Asimismo, nombró a José Elías Turizo, como representante estudiantil miembro del Consejo Académico, y a Ana Salazar Londoño, como estudiante invitada, por un periodo de un año, a partir del 1 de julio de 2019. "
Acta Consejo Académico 231-19,2019-07-04,Ajustes Administrativos,,"Estudiantes,Profesores,Administrativos",,El Vicerrector Administrativo y Financiero informó que se está llevando a cabo un proceso de reestructuración de la Vicerrectoría Administrativa y Financiera y uno de los cambios fue el nombramiento de Diana Vesga como Directora Financiera. Wei-Maa Jung será nombrado como asesor financiero estratégico de ingresos externos.  
Acta Consejo Académico 232-19,2019-07-18,Internacionalización ,,,,"El Rector se refirió a los viajes que realizó con el Rector Electo, Alejandro Gaviria, al TEC de Monterrey y a la Pontificia Universidad Católica de Chile, viaje que sumó en el fortalecimiento de La Tríada. Resaltó que es una alianza distintiva, que le ofrece valiosas herramientas y recursos a la Universidad para enfrentar un futuro incierto, de cara a los cambios tecnológicos.  Agregó que se analizó la posibilidad de asociarse con la Católica de Chile para crear en Colombia institutos técnicos y tecnológicos como los que tiene esta institución en Chile, lo que representa una oportunidad de diversificación de ingresos. "
Acta Consejo Académico 232-19,2019-07-18,Informe de gestión,,,,"El Rector hizo un breve recuento de las principales realizaciones de la comunidad uniandina durante el periodo 2012-2019, que enumeró así:

1. Vicerrectoría de Desarrollo y Egresados
2. Facultad de Educación
3. Quiero Estudiar basado en reciprocidad
4. Ser Pilo Paga (ahora Generación E) 
5. Reforma de Flexibilización Curricular
6. Ombudsperson
7. Conecta-Te
•	MOOCs
•	Cursos Blended
8. Centro de Ética
•	Cursos Épsilon
9. Centro de Estudios de la Orinoquía -CEO-
10. Centro de Seguridad y Drogas  -CESED-
11. Centro de Estudios de los Objetivos de Desarrollo Sostenible -CODS-
12. Centro de Evaluación y Medición
13. Viviendas Universitarias
14. Sede Caribe en Cartagena
15. Centro Cívico Universitario
16. Convenio con COURSERA
17. Dirección de Internacionalización
18. Tres grupos TANDEM del Instituto Max Plank
19. Diez (10) revistas indexadas
20. Oficina de transferencia de conocimiento y tecnología
21. Innovandes
22. Oficina de gestión de proyectos
23. Departamento de Historia del Arte
24. Pregrado de Contaduría Internacional
25. Pregrado de Gobierno
26. Pregrado de Narrativas Digitales
27. Posgrados de Medicina con la FSFB
28. Treinta y un (31) nuevas Maestrías 
29. Diez (10) nuevas Especializaciones
30. Ocho (8)   nuevas Licenciaturas
31. Reformas a todos los CBU
32. Curso Colombia
33. Día Paíz
34. Programa de liderazgo por Bogotá
35. Bienvenida semestral a Profesores y a Administrativos por parte del equipo de Rectoría
36. Sistema de seguimiento al desempeño de los estudiantes
37. Sabáticos de un año
38. Créditos por investigación
39. Comité Rectoría-Consejo Estudiantil
40. Protocolo MAAD
41. Línea de Transparencia
42. La Tríada 
43. Membresía al  Critical Edge Alliance
44. Membresía al GUC Hamburg (Global University Leaders Council)
45. Membresía al University Global Compact
46. Membresía al Gobal Alliance liderado por la Universidad de Miami
47. Fundación CEIBA
48. Consorcio para compra de equipos robustos Los Andes - Javeriana -Rosario
49. Programa Pa’lante Pacífico
50. Cursos de verano -SURF-
51. Nuevo Estatuto Profesoral
52. Presentación del Informe Anual al Consejo Superior, a profesores, estudiantes y funcionarios
53. Subcategorización de profesores
54. Carrera Senek
55. Plan Especial de Manejo y Protección de la Hacienda el Noviciado (PEMP)
56. Plan de Regulación y Manejo de la Universidad
57. Convenio con la Fundación Santa Fe de Bogotá (Se renovó por tiempo indefinido)
58. Convenio con Uniandinos (Se solucionó el problema de uso del nombre)
59. Vacaciones colectivas en diciembre-enero
60. Semana Santa libre.
61. Una hora de lactancia adicional a la establecida por ley.
62. Días adicionales para padres por nacimiento de hijo.
63. Jornada flexible para empleadas que se reintegran de su licencia de maternidad   +   sala de lactancia.
64. Beneficio extralegal para profesores que finalizan su desempeño en cargos académico-administrativos: aporte al fondo individual de pensión voluntaria.
65. Creación de la opción de Beneflex para donar a Quiero Estudiar
66. Acreditación Institucional por 10 años
67. Primer doctorado acreditado
68. Alianza con la Escuela de Artes y Oficios para dictar sus cursos a estudiantes de los Andes.
69. Alianza con Parques Naturales para construir cuatro estaciones de campo en cuatro parques.
70. Alianza con Agrosavia para uso de laboratorios e investigación conjunta.
71. Alianza con Colsubsidio: convenio para programa Quiero Estudiar
72. Comité de manejo del endowment
73. Campus libre de humo
74. Muro de profesores eméritos
75. Certificación de competencias técnicas con el SENA
76. Programa de trabajo flexible en cuatro modalidades que incluyen teletrabajo.
77. Pacto colectivo negociado a 3 años
78. Programa “Nuevos rumbos” para acompañar a profesores y administrativos de planta próximos a pensionarse
79. Convenio con Universidades Central, Unitadeo y Uniminuto para capacitación de funcionarios de la Universidad
80. Oficina de la Universidad de Giessen en Uniandes.
81. Oficina de Uniandes en la Universidad de Giessen
82. ANDAR (Programa de padrinazgo, préstamos de libros e  integración con “monitos”)
83. Campaña “Valores Uniandes”
84. Celebración de Quinquenios (para más de 20 años de servicios) 
85. Proyecto del “Nuevo Cómo”
86. Sociedad de Debate
87. Cena Quiero Estudiar"
Acta Consejo Académico 232-19,2019-07-18,Informe de gestión,,,,"Enunció los proyectos en ejecución, que sintentizó así:

•	Centro Cívico Universitario (Concurso ganado por Konrad Brunner y Cristián Undurraga)
•	Edificio Sociedad Bolivariana (Concurso ganado por Juan Pablo Ortiz)
•	Edificio para la Facultad de Educación (Concurso ganado por Erick y Martín Holliday)
•	Edificio para Música (Concurso ganado por Bureau 3 SAS)
•	Progresa Fenicia (Concurso ganado por el consorcio Prodesa-Constructora Bolívar-Marval)"
Acta Consejo Académico 232-19,2019-07-18,"Cambios administrativos,Acompañamiento AC Estudiantes",,"Profesores,Administrativos",,"Margarita Gómez, Ombudsperson, presentó la Directriz para el nombramiento y ejercicio del rol del consejero MAAD. Indicó que el Consejero MAAD tiene como misión orientar a quienes estén siendo receptores o testigos de una conducta de maltrato, amenaza, acoso, discriminación, violencia sexual o de género y aclaró que no pertenecerá a ninguna instancia disciplinaria. La creación de esta figura obedece a los deseos de la Universidad de enriquecer su aprendizaje en el manejo de estos casos a partir de la atención y el acompañamiento en las facultades y unidades de apoyo institucional, con un enfoque esencialmente preventivo que promueva el cuidado del otro y la corresponsabilidad de hacer de la Institución un lugar libre de este tipo de conductas.

Precisó que esta figura se creó a partir de la experiencia que la Universidad ha tenido para el manejo de situaciones relacionadas con casos MAAD en el marco del Protocolo MAAD, bajo el liderazgo de la Facultad de Derecho y con el acompañamiento del Comité MAAD. Resaltó que esta Directriz empieza a regir a partir del 5 de agosto de 2019."
Acta Consejo Académico 232-19,2019-07-18,"Cambios administrativos,Acompañamiento AC Estudiantes",,"Profesores,Administrativos",,"Dividió su presentación así: 

a.	Consejero MAAD
El Consejero MAAD es un profesor(a) o administrativo (a) de apoyo institucional que tiene como misión orientar a quienes estén siendo receptores o testigos de una conducta MAAD. El propósito es que la comunidad cuente con este apoyo y conciba al consejero – en el marco de una relación de confianza- como una persona a la que puede darle a conocer su situación y recibir una orientación encaminada a comprender la ruta para poner en conocimiento de la Institución su caso, los apoyos y las medidas preventivas a las que puede acceder para su bienestar y eventual protección.

Para desempeñar este rol podrá postularse, ante el Comité MAAD en las fechas designadas por este, cualquier profesor(a) o administrativo(a) que: 1) tenga experiencia en consejería o sea de su interés adquirirla; 2) quien manifieste su deseo de contribuir, a través de este rol, al bienestar y cuidado de otros miembros de la comunidad; 3) y, en cualquier caso, quien haya participado del taller inicial para consejeros MAAD. 

Existen dos tipos de consejeros MAAD: 

1)	Aquellos adscritos a una facultad, quienes tendrán como principal grupo de consultantes a los estudiantes de la misma, sin perjuicio de poder acompañar a profesores y administrativos de la facultad. 
2)	Aquellos consejeros adscritos a alguna unidad de apoyo institucional, quienes podrán acompañar a cualquier empleado (profesor o administrativo) de la Universidad. 

Las categorías anteriores tienen como propósito que cualquier miembro de la comunidad pueda acudir al consejero con quien se sienta más cómodo para confiarle la situación por la que atraviesa, independientemente de que sea – o no – el consejero de su unidad. 

Con el objetivo de que puedan desempeñar su rol con la debida diligencia y contar con las habilidades requeridas se contempla un programa de formación impartido por expertos en las diversas acciones que se desprenden del Protocolo MAAD.

Atribuciones
-	Escuchar, sin juicios y activamente, a aquellos miembros que acudan para relatar una situación MAAD. 
-	Actuar guiado por el Protocolo MAAD, y en especial por los principios de confidencialidad, neutralidad y cuidado del otro. Es decir, que todas sus acciones estén encaminadas a velar por el bienestar físico y psicosocial y el respecto de los derechos fundamentales del consultante y de los demás involucrados.
-	Dar a conocer los servicios que presta la Universidad para el acompañamiento en caso de ser víctima o testigo de una situación MAAD. 
-	Explorar las distintas opciones para dar manejo a la situación, de acuerdo a las necesidades y expectativas del consultante y conforme a lo previsto en el Protocolo MAAD y demás normatividad institucional. 
-	Realizar una remisión efectiva y oportuna del consultante a alguno de los servicios de la Universidad. 
-	Acompañar al miembro de la comunidad durante el proceso, si así lo desea el consultante.
-	Realizar seguimiento a los consultantes. 
-	Actuar de manera coordinada con el Comité MAAD y los Comités Disciplinarios cuando estos órganos así lo soliciten.

Limitaciones: 
No le está permitido al Consejero MAAD lo siguiente, en aras de proteger su rol:
-	Tomar decisiones por el consultante. Debe brindarle la información necesaria para que sea él quien tome una decisión informada, valorando los efectos y las implicaciones de la misma.
-	Imponer medidas preventivas, por cuanto estas son competencia del Comité MAAD.
-	Difundir a terceros información que el consultante haya compartido en la consejería. El Consejero deberá actuar conforme al principio de confidencialidad con el fin de garantizar los derechos fundamentales, particularmente aquellos relacionados con la intimidad y el buen nombre, de los involucrados y de la Institución, así como el buen curso de la actuación que se adelante.
-	Realizar intervenciones psicológicas. Debe orientar  al consultante para que acuda a la ayuda profesional necesaria, a través de la Decanatura de Estudiantes o de Gestión Humana.
-	Participar como miembro de los Comités Disciplinarios, Comité MAAD o Comité de Convivencia Laboral. 

Responsabilidades 
-	Responder oportunamente los correos o peticiones que reciba para hacer consejería a miembros de la comunidad. 
-	Brindar información veraz y oportuna, que le permita al consultante tomar decisiones relacionadas con una situación MAAD.
-	Remitir al consultante a otras instancias o servicios de la universidad cuando lo considere pertinente. 
-	Registrar la información del consultante, siguiendo los procedimientos estipulados por el Comité MAAD.
-	Participar en las actividades de capacitación, seguimiento y evaluación del Programa Consejeros MAAD.
-	Disponer de un horario de consejería y darlo a conocer al Comité MAAD, para divulgarlo en la lista de consejeros.
-	Declararse impedido para actuar como Consejero MAAD en aquellas situaciones en las que considere existe un conflicto de interés. En tal circunstancia, deberá dar a conocer al consultante la lista de Consejeros MAAD para que acuda al de su preferencia.

b.	Nombramiento y período
El consejero será designado por el Comité MAAD por un período de dos años, prorrogable hasta por dos períodos adicionales, teniendo en consideración la postulación de los candidatos, la cual deberá contar con el aval de su Decano o Director. Para la designación de nuevos consejeros el Comité MAAD velará por que se mantenga mínimo un tercio del número total de los consejeros nombrados. 

Al inicio de cada semestre, será publicado por parte del Comité MAAD un listado de los consejeros, a través de la página de la Secretaría General, y de otros sitios web institucionales, para su identificación y contacto por parte de los miembros de la comunidad. 

c.	Encuentros semestrales consejeros MAAD 
Los consejeros MAAD se reunirán una vez por semestre para compartir las experiencias y las diferentes estrategias de manejo que le han dado a los casos atendidos en el ejercicio de la consejería MAAD. Estas experiencias se reunirán y se darán a conocer, guardando los derechos al buen nombre e integridad de los sujetos involucrados, al Comité MAAD para – de forma cooperativa- identificar acciones institucionales encaminadas a fortalecer el manejo de conductas MAAD. Asimismo, encontrar estrategias que promuevan el cuidado del otro y prevengan la ocurrencia de las mismas entre miembros de nuestra comunidad. "
Acta Consejo Académico 232-19,2019-07-18,"Cambios administrativos,Acompañamiento AC Estudiantes",,"Profesores,Administrativos",,"o	El Rector hizo los siguientes comentarios: (i) Indicó que la labor de consejería y el apoyo que se les brindan a los estudiantes ha existido toda la vida en la Universidad y que documentos como los que se presentan en la sesión de hoy ayudan es a formalizarlos, pero no buscan de ninguna manera generarles a los consejeros una responsabilidad que recae en todos los miembros de la comunidad; (ii) Existen oportunidades de mejora en los conductos disciplinarios que se consagran en el Reglamento Interno de Trabajo; (iii) Consideró que el MAAD no debería hacer parte de las funciones de la Oficina del Ombudsperson, porque es una figura importante que debe conservar su independencia y generarle confianza a todos los miembros de la comunidad. Señaló que esta figura es en esencia un amigable componedor, que no debería involucrarse en procesos discipinarios, tal como ha sucedido en algunas ocasiones; (iv) Indicó que le agrada más que el protocolo se denomine como cuidado del otro;  (v) Felicitó por el trabajo excepcional a la oficina de la Ombudsperson. "
Acta Consejo Académico 232-19,2019-07-18,Oferta otras sedes,,"Profesores,Administrativos",,"Margarita Gómez, Ombudsperson, invitó a los miembros del Consejo al Evento Internacional denominado “Resolución de Conflictos y Prácticas del Ombudsperson” que se llevará a cabo en la Sede Caribe en la ciudad de Cartagena. 

Indicó que el evento se divide en dos. Del 21 al 23 de octubre se ofrecerá un curso de formación en habilidades desde los fundamentos de la práctica del Ombudsperson que posibilitan el manejo del conflicto basado en la mediación, que se estructura a través del diálogo, la escucha activa y el coaching. En un segundo momento, del 24 al 25 de octubre, se llevará a cabo un congreso que brindará un espacio de reflexión y aprendizaje sobre problemáticas actuales y de difícil manejo que enfrentan las organizaciones en temas de diversidad, libertad de expresión, redes sociales y convivencia. "
Acta Consejo Académico 232-19,2019-07-18,Evaluación curricular,Pregrado,,Ciencias,"Edgar Vargas, en representación del Decano de Ciencias, señaló que el programa de pregrado en Matemáticos es el sexto programa reformado de la Facultad de Ciencias, con el que la Facultad culmina su proceso de reflexión curricular. 

El Vicerrector Académico precisó que más que una reforma, este programa presenta una serie de ajustes curriculares. 

Maricarmen Martínez, directora del Departamento de Matemáticas, presentó la reforma curricular la programa de pregrado en Matemática, que tiene como objetivo: (a) Explotar y mejorar las relaciones que tienen las matemáticas con otras disciplinas y (b) mantener y mejorar la excelente calidad con que los matemáticos salen formados de nuestro programa. Resaltó que la reflexión curricular tomó como insumos el diagnóstico realizado al programa en el se identificaron positivos que se desean mantener y oportunidades de mejora. Resaltó que los ajustes curriculares se llevaron a cabo con el acompañamiento de la Facultad de Educación."
Acta Consejo Académico 232-19,2019-07-18,Perfil de estudiantes,Pregrado,Estudiantes,Ciencias,"
a.	Perfil del egresado 

El egresado del programa de matemáticas de la Universidad de los Andes es una persona que tiene un pensamiento crítico y formal. Es capaz de reconocer patrones y relaciones para abstraer las reglas de los mismos. Esto le permite plantear, modelar y resolver problemas, ya sea de forma teórica o cuantitativa, usando un lenguaje preciso que puede ser analítico, geométrico, lógico o probabilístico."
Acta Consejo Académico 232-19,2019-07-18,Evaluación curricular,Pregrado,,Ciencias,"b.	Objetivos del programa 

•	Objetivo 1: Comprender los conceptos y las teorías fundamentales de las matemáticas tales como: álgebra, análisis, geometría, lógica, probabilidad.

•	Objetivo 2: Identificar un problema científico, técnico y/o de índole disciplinar, plantearlo y modelarlo utilizando herramientas teóricas y cuantitativas.

•	Objetivo 3: Leer, comprender y juzgar de manera crítica textos matemáticos. Argumentar rigurosamente y reconocer razonamientos válidos, incompletos o incorrectos.

•	Objetivo 4: Transmitir conocimiento matemático de forma escrita, oral y visual de manera ordenada y adaptada a las necesidades de diferentes públicos.

•	Objetivo 5: Fomentar la capacidad de trabajo en grupo con profesionales de diferentes disciplinas."
